t_ms,roll,pitch,yaw,ax,ay,az
27972,15.44,-10.81,136.06,-2.5,-6.2,-7.2
27979,15.22,349.405,136.03,-2.365,-6.905,-7.135
27986,15,-10.38,136,-2.23,-7.61,-7.07
27992,14.655,349.995,135.905,-1.995,-7.565,-7.11
27998,14.31,-9.63,135.81,-1.76,-7.52,-7.15
28004,90.935,350.53,135.72,-1.73,-7.47,-7.15
28010,167.56,-9.31,135.63,-1.7,-7.42,-7.15
28016,167.965,350.875,135.565,-1.5,-7.29,-7.14
28022,168.37,-8.94,135.5,-1.3,-7.16,-7.13
28029,168.78,351.25,135.375,-1.215,-7.19,-7.145
28036,169.19,-8.56,135.25,-1.13,-7.22,-7.16
28042.5,170.095,351.815,135,-1.23,-7.135,-7.4
28049,171,-7.81,134.75,-1.33,-7.05,-7.64
28055,171.47,352.375,134.595,-1.325,-7.07,-7.715
28061,171.94,-7.44,134.44,-1.32,-7.09,-7.79
28067,172.405,352.78,134.28,-1.29,-7.165,-7.81
28073,172.87,-7,134.12,-1.26,-7.24,-7.83
28079.5,173.34,353.22,133.995,-1.28,-7.305,-7.835
28086,173.81,-6.56,133.87,-1.3,-7.37,-7.84
28092.5,174.56,353.785,133.655,-1.19,-7.325,-7.775
28099,175.31,-5.87,133.44,-1.08,-7.28,-7.71
28105,175.59,354.255,133.375,-0.99,-7.36,-7.615
28111,175.87,-5.62,133.31,-0.9,-7.44,-7.52
28117,176.12,354.535,133.25,-0.85,-7.465,-7.405
28123,176.37,-5.31,133.19,-0.8,-7.49,-7.29
28129.5,176.62,354.785,133.155,-0.545,-7.42,-7.125
28136,176.87,-5.12,133.12,-0.29,-7.35,-6.96
28142.5,177.34,355.13,133.03,-0.22,-7.175,-6.995
28149,177.81,-4.62,132.94,-0.15,-7,-7.03
28155,178.095,355.535,132.875,-0.085,-6.97,-6.88
28161,178.38,-4.31,132.81,-0.02,-6.94,-6.73
28167,178.66,355.845,132.75,-0.055,-6.94,-6.75
28173,178.94,-4,132.69,-0.09,-6.94,-6.77
28179.5,179.22,356.155,132.625,-0.055,-6.925,-6.795
28186,179.5,-3.69,132.56,-0.02,-6.91,-6.82
28192.5,180.065,356.625,132.5,-0.195,-7.02,-6.79
28199,180.63,-3.06,132.44,-0.37,-7.13,-6.76
28205,180.845,357.065,132.405,-0.29,-7.18,-6.735
28211,181.06,-2.81,132.37,-0.21,-7.23,-6.71
28217,181.28,357.315,132.37,-0.065,-7.3,-6.71
28223,181.5,-2.56,132.37,0.08,-7.37,-6.71
28230,181.655,357.565,132.37,0.14,-7.5,-6.695
28237,181.81,-2.31,132.37,0.2,-7.63,-6.68
28243,182.06,357.845,132.405,0.15,-7.585,-6.68
28249,182.31,-2,132.44,0.1,-7.54,-6.68
28255,182.435,358.095,132.47,0.065,-7.48,-6.69
28261,182.56,-1.81,132.5,0.03,-7.42,-6.7
28267,182.59,358.22,132.53,0.035,-7.39,-6.8
28273,182.62,-1.75,132.56,0.04,-7.36,-6.9
28280,182.62,358.25,132.655,0.125,-7.5,-6.85
28287,182.62,-1.75,132.75,0.21,-7.64,-6.8
28293.5,182.435,358.19,132.97,0.385,-7.85,-6.7
28300,182.25,-1.87,133.19,0.56,-8.06,-6.6
28306,182.06,358.035,133.315,0.565,-8.08,-6.63
28312,181.87,-2.06,133.44,0.57,-8.1,-6.66
28318,181.62,357.815,133.595,0.49,-8.045,-6.74
28324,181.37,-2.31,133.75,0.41,-7.99,-6.82
28330.5,181.09,357.565,133.875,0.33,-7.94,-6.935
28337,180.81,-2.56,134,0.25,-7.89,-7.05
28343.5,180.06,357.095,134.25,0.035,-7.69,-7.175
28350,179.31,-3.25,134.5,-0.18,-7.49,-7.3
28356,178.81,356.565,134.655,-0.205,-7.385,-7.23
28362,178.31,-3.62,134.81,-0.23,-7.28,-7.16
28368,93.625,356.16,135.03,-0.25,-7.2,-7.035
28374,8.94,-4.06,135.25,-0.27,-7.12,-6.91
28380.5,9.095,355.69,135.44,-0.28,-6.96,-6.685
28387,9.25,-4.56,135.63,-0.29,-6.8,-6.46
28393.5,9.595,354.94,136.065,-0.345,-6.915,-6.32
28400,9.94,-5.56,136.5,-0.4,-7.03,-6.18
28406,10.16,354.19,136.72,-0.625,-6.525,-6.29
28412,10.38,-6.06,136.94,-0.85,-6.02,-6.4
28418,10.535,353.72,137.125,-0.915,-5.815,-6.47
28424,10.69,-6.5,137.31,-0.98,-5.61,-6.54
28430.5,10.845,353.315,137.435,-1.02,-5.41,-6.605
28437,11,-6.87,137.56,-1.06,-5.21,-6.67
28443.5,11.22,352.845,137.75,-1.19,-4.815,-6.995
28450,11.44,-7.44,137.94,-1.32,-4.42,-7.32
28456,11.5,352.5,138.03,-1.32,-4.505,-7.41
28462,11.56,-7.56,138.12,-1.32,-4.59,-7.5
28468,11.595,352.41,138.185,-1.32,-4.8,-7.605
28474,11.63,-7.62,138.25,-1.32,-5.01,-7.71
28481,11.63,352.345,138.31,-1.765,-5.365,-7.845
28488,11.63,-7.69,138.37,-2.21,-5.72,-7.98
28494,11.505,352.435,138.405,-3.52,-6.095,-8.3
28500,11.38,-7.44,138.44,-4.83,-6.47,-8.62
28506,11.38,352.56,138.405,-5.06,-7.7,-10.055
28512,11.38,-7.44,138.37,-5.29,-8.93,-11.49
28518,11.41,352.435,138.405,-3.2,-8.27,-10.165
28524,11.44,-7.69,138.44,-1.11,-7.61,-8.84
28531,11.5,352.25,138.5,-1.425,-7.835,-8.685
28538,11.56,-7.81,138.56,-1.74,-8.06,-8.53
28544.5,11.5,352.065,138.53,-1.96,-8.15,-8.575
28551,11.44,-8.06,138.5,-2.18,-8.24,-8.62
28557,11.41,351.905,138.47,-2.3,-7.92,-8.085
28563,11.38,-8.13,138.44,-2.42,-7.6,-7.55
28569,11.38,351.81,138.44,-2.605,-7.665,-7.435
28575,11.38,-8.25,138.44,-2.79,-7.73,-7.32
28581.5,11.41,351.655,138.44,-2.76,-7.74,-7.345
28588,11.44,-8.44,138.44,-2.73,-7.75,-7.37
28594.5,11.625,351.25,138.47,-2.195,-7.355,-7.085
28601,11.81,-9.06,138.5,-1.66,-6.96,-6.8
28607,12,350.72,138.53,-1.475,-6.775,-6.76
28613,12.19,-9.5,138.56,-1.29,-6.59,-6.72
28619,12.345,350.31,138.56,-1.115,-6.345,-6.64
28625,12.5,-9.88,138.56,-0.94,-6.1,-6.56
28631.5,12.655,349.935,138.56,-0.71,-5.67,-6.515
28638,12.81,-10.25,138.56,-0.48,-5.24,-6.47
28644.5,12.97,349.595,138.53,-0.505,-5.045,-6.52
28651,13.13,-10.56,138.5,-0.53,-4.85,-6.57
28657,13.19,349.405,138.5,-0.67,-4.875,-6.7
28663,13.25,-10.63,138.5,-0.81,-4.9,-6.83
28669,13.25,349.34,138.5,-0.93,-5,-6.87
28675,13.25,-10.69,138.5,-1.05,-5.1,-6.91
28681.5,13.25,349.31,138.5,-1.145,-5.2,-7.01
28688,13.25,-10.69,138.5,-1.24,-5.3,-7.11
28694.5,13.28,349.31,138.53,-1.665,-5.82,-7.29
28701,13.31,-10.69,138.56,-2.09,-6.34,-7.47
28707,13.345,349.25,138.56,-2.22,-6.49,-7.58
28713,13.38,-10.81,138.56,-2.35,-6.64,-7.69
28719,13.44,349.095,138.56,-2.66,-6.835,-7.805
28725,13.5,-11,138.56,-2.97,-7.03,-7.92
28732,13.595,348.78,138.59,-3.225,-7.125,-8.01
28739,13.69,-11.44,138.62,-3.48,-7.22,-8.1
28745,14.19,347.935,138.75,-3.16,-7.515,-8.525
28751,14.69,-12.69,138.88,-2.84,-7.81,-8.95
28757,15.065,346.875,139.035,-2.705,-7.825,-8.945
28763,15.44,-13.56,139.19,-2.57,-7.84,-8.94
28769,15.905,345.905,139.375,-2.31,-7.5,-8.88
28775,16.37,-14.63,139.56,-2.05,-7.16,-8.82
28782,16.84,344.81,139.78,-1.96,-6.915,-8.9
28789,17.31,-15.75,140,-1.87,-6.67,-8.98
28795.5,18.215,343.03,140.5,-2.04,-6.27,-9.015
28802,19.12,-18.19,141,-2.21,-5.87,-9.05
28808,19.56,341.125,141.28,-2.575,-5.595,-9.115
28814,20,-19.56,141.56,-2.94,-5.32,-9.18
28820,20.47,339.72,141.845,-3.19,-5.21,-9.195
28826,20.94,-21,142.13,-3.44,-5.1,-9.21
28832.5,21.44,338.19,142.47,-3.71,-4.86,-9.2
28839,21.94,-22.62,142.81,-3.98,-4.62,-9.19
28845.5,23,335.535,143.56,-4.17,-4.065,-9.085
28852,24.06,-26.31,144.31,-4.36,-3.51,-8.98
28858,24.715,332.625,144.78,-4.205,-3.48,-8.95
28864,25.37,-28.44,145.25,-4.05,-3.45,-8.92
28870,26.09,330.435,145.81,-3.945,-3.455,-8.85
28876,26.81,-30.69,146.37,-3.84,-3.46,-8.78
28894.5,59.625,324.75,148.935,-4.295,-3.23,-8.195
28913,92.44,-39.81,151.5,-4.75,-3,-7.61
28919,90.315,319.065,152.155,-4.815,-2.695,-7.48
28925,88.19,-42.06,152.81,-4.88,-2.39,-7.35
28932,86.22,316.875,153.56,-4.95,-2.155,-7.325
28939,84.25,-44.19,154.31,-5.02,-1.92,-7.3
28945.5,80.625,313.84,155.965,-5.165,-1.405,-6.965
28952,77,-48.13,157.62,-5.31,-0.89,-6.63
28958,75.375,310.995,158.56,-5.525,-0.91,-6.495
28964,73.75,-49.88,159.5,-5.74,-0.93,-6.36
28970,72.25,309.31,160.435,-6.05,-0.94,-6.24
28976,70.75,-51.5,161.37,-6.36,-0.95,-6.12
28983,69.375,307.75,162.31,-6.73,-0.965,-5.945
28990,68,-53,163.25,-7.1,-0.98,-5.77
28996,65.69,305.53,165.125,-7.33,-0.51,-5.41
29002,63.38,-55.94,167,-7.56,-0.04,-5.05
29008,62.44,303.34,167.935,-7.51,0.075,-4.93
29014,61.5,-57.38,168.87,-7.46,0.19,-4.81
29020,60.69,301.965,169.81,-7.195,0.44,-4.46
29026,59.88,-58.69,170.75,-6.93,0.69,-4.11
29033,59.19,300.685,171.685,-6.815,0.78,-3.985
29040,58.5,-59.94,172.62,-6.7,0.87,-3.86
29046.5,57.405,299.03,174.215,-6.6,1.03,-3.8
29053,56.31,-62,175.81,-6.5,1.19,-3.74
29059,55.875,297.625,176.53,-6.575,1.525,-3.52
29065,55.44,-62.75,177.25,-6.65,1.86,-3.3
29071,55.035,296.905,177.845,-6.495,1.92,-3.145
29077,54.63,-63.44,178.44,-6.34,1.98,-2.99
29083.5,54.345,296.345,178.815,-6.37,2.095,-2.91
29090,54.06,-63.87,179.19,-6.4,2.21,-2.83
29096.5,53.75,295.69,179.44,-6.47,1.71,-2.2
29103,53.44,-64.75,179.69,-6.54,1.21,-1.57
29109,53.41,295.095,179.565,-6.77,1.225,-1.745
29115,53.38,-65.06,179.44,-7,1.24,-1.92
29121,53.41,294.815,179.22,-6.905,1.32,-1.915
29127,53.44,-65.31,179,-6.81,1.4,-1.91
29133.5,53.535,294.565,178.69,-6.97,1.285,-1.675
29140,53.63,-65.56,178.38,-7.13,1.17,-1.44
29146.5,54.005,294.19,177.47,-7.115,1.055,-1.34
29153,54.38,-66.06,176.56,-7.1,0.94,-1.24
29159,54.565,293.91,176.03,-6.965,0.855,-1.325
29165,54.75,-66.12,175.5,-6.83,0.77,-1.41
29171,54.905,293.94,174.97,-6.765,0.79,-1.47
29177,55.06,-66,174.44,-6.7,0.81,-1.53
29184,55.185,294.125,173.97,-6.84,0.93,-1.545
29191,55.31,-65.75,173.5,-6.98,1.05,-1.56
29197,55.56,295.03,172.655,-7.135,0.54,-1.985
29203,55.81,-64.19,171.81,-7.29,0.03,-2.41
29209,55.845,296.215,171.53,-7.53,-0.095,-2.375
29215,55.88,-63.38,171.25,-7.77,-0.22,-2.34
29221,55.815,297.03,171.03,-8.21,-0.425,-2.125
29227,55.75,-62.56,170.81,-8.65,-0.63,-1.91
29234,55.595,297.78,170.75,-8.835,-0.71,-1.895
29241,55.44,-61.88,170.69,-9.02,-0.79,-1.88
29247,54.94,298.87,170.91,-8.87,-0.965,-2.085
29253,54.44,-60.38,171.13,-8.72,-1.14,-2.29
29259,54.035,299.995,171.47,-8.585,-0.83,-2.385
29265,53.63,-59.63,171.81,-8.45,-0.52,-2.48
29271,53.16,300.78,172.185,-8.18,-0.355,-2.83
29277,52.69,-58.81,172.56,-7.91,-0.19,-3.18
29284,52.095,301.625,173.06,-7.83,-0.225,-3.35
29291,51.5,-57.94,173.56,-7.75,-0.26,-3.52
29297.5,50.125,303,174.685,-7.455,-0.175,-3.69
29304,48.75,-56.06,175.81,-7.16,-0.09,-3.86
29310,47.94,304.375,176.405,-7.51,-0.13,-4.15
29316,47.13,-55.19,177,-7.86,-0.17,-4.44
29322,46.345,305.185,177.53,-8.5,-0.315,-4.685
29328,45.56,-54.44,178.06,-9.14,-0.46,-4.93
29334.5,44.81,305.935,178.56,-9.6,-0.33,-5.22
29341,44.06,-53.69,179.06,-10.06,-0.2,-5.51
29347.5,42.655,306.715,180.03,-10.97,0.275,-6.205
29354,41.25,-52.88,-179,-11.88,0.75,-6.9
29360,40.5,307.185,181.53,-11.85,0.57,-6.97
29366,39.75,-52.75,-177.94,-11.82,0.39,-7.04
29372,38.905,307.25,182.655,-11.775,0.295,-6.955
29378,38.06,-52.75,-176.75,-11.73,0.2,-6.87
29384.5,37.25,307.25,183.875,-11.285,-0.055,-6.485
29391,36.44,-52.75,-175.5,-10.84,-0.31,-6.1
29397.5,35.375,307,185.44,-10.955,-0.27,-5.945
29404,34.31,-53.25,-173.62,-11.07,-0.23,-5.79
29410,34.125,306.5,186.66,-11.01,-0.38,-5.895
29416,33.94,-53.75,-173.06,-10.95,-0.53,-6
29422,33.875,305.97,187.16,-11.065,0.1,-6.12
29428,33.81,-54.31,-172.62,-11.18,0.73,-6.24
29435,33.78,305.375,187.625,-11.145,0.77,-6.36
29442,33.75,-54.94,-172.13,-11.11,0.81,-6.48
29448,33.44,304.345,188.625,-10.905,0.755,-6.42
29454,33.13,-56.37,-170.62,-10.7,0.7,-6.36
29460,32.815,303.25,189.91,-10.665,0.875,-6.12
29466,32.5,-57.13,-169.56,-10.63,1.05,-5.88
29472,32.25,302.405,191,-10.38,0.645,-5.725
29478,32,-58.06,-168.44,-10.13,0.24,-5.57
29485,31.81,301.44,192.125,-9.94,0.255,-5.35
29492,31.62,-59.06,-167.31,-9.75,0.27,-5.13
29498,31.655,299.815,193.625,-9.445,0.06,-4.45
29504,31.69,-61.31,-165.44,-9.14,-0.15,-3.77
29510,32,298.035,194.84,-9.02,-0.42,-3.765
29516,32.31,-62.62,-164.88,-8.9,-0.69,-3.76
29522,32.81,296.66,195.25,-8.99,-0.53,-3.64
29528,33.31,-64.06,-164.62,-9.08,-0.37,-3.52
29535,33.935,295.19,195.38,-9.25,-0.47,-3.53
29542,34.56,-65.56,-164.62,-9.42,-0.57,-3.54
29548.5,36.25,292.75,194.91,-9.62,-0.555,-3.575
29555,37.94,-68.94,-165.56,-9.82,-0.54,-3.61
29561,38.94,290.125,193.91,-9.67,-0.52,-3.53
29567,39.94,-70.81,-166.62,-9.52,-0.5,-3.45
29573,41.035,288.125,192.66,-9.445,-0.415,-3.37
29579,42.13,-72.94,-168.06,-9.37,-0.33,-3.29
29585.5,43.22,286,191.065,-9.315,-0.125,-3.25
29592,44.31,-75.06,-169.81,-9.26,0.08,-3.21
29598.5,46.03,283.065,188.595,-8.575,0.665,-2.96
29605,47.75,-78.81,-173,-7.89,1.25,-2.71
29611,48.28,280.5,186.625,-7.875,1.06,-2.425
29617,48.81,-80.19,-173.75,-7.86,0.87,-2.14
29623,49.22,279.25,186.19,-7.73,0.8,-1.85
29629,49.63,-81.31,-173.87,-7.6,0.73,-1.56
29635.5,49.97,278.25,186.13,-7.61,0.435,-1.16
29642,50.31,-82.19,-173.87,-7.62,0.14,-0.76
29648.5,51.095,276.905,183.285,-7.845,0.025,-0.51
29655,51.88,-84,-179.56,-8.07,-0.09,-0.26
29661,52.41,275.53,180.285,-8.235,-0.16,-0.265
29667,52.94,-84.94,-179.87,-8.4,-0.23,-0.27
29673,53.565,274.5,179.88,-8.72,-0.35,-0.195
29679,54.19,-86.06,179.63,-9.04,-0.47,-0.12
29686,54.815,273.41,179.41,-9.045,-0.26,-0.39
29693,55.44,-87.12,179.19,-9.05,-0.05,-0.66
29699,56.41,272.065,179.03,-8.885,0.345,-0.91
29705,57.38,-88.75,178.87,-8.72,0.74,-1.16
29711,57.595,271.19,89.905,-8.625,0.855,-0.87
29717,57.81,-88.87,0.94,-8.53,0.97,-0.58
29723,57.845,271.345,0.845,-8.36,0.955,-0.385
29729,57.88,-88.44,0.75,-8.19,0.94,-0.19
29736,57.845,271.875,0.625,-7.94,0.935,0.045
29743,57.81,-87.81,0.5,-7.69,0.93,0.28
29749.5,57.75,272.875,0.25,-7.28,0.87,0.76
29756,57.69,-86.44,0,-6.87,0.81,1.24
29762,57.69,273.875,359.935,-6.8,0.99,1.22
29768,57.69,-85.81,-0.13,-6.73,1.17,1.2
29774,57.625,274.5,359.78,-6.55,1.5,1.135
29780,57.56,-85.19,-0.31,-6.37,1.83,1.07
29786.5,57.47,275.03,359.565,-6.33,1.945,1.05
29793,57.38,-84.75,-0.56,-6.29,2.06,1.03
29799.5,57.035,275.595,359.22,-6.35,2.275,0.875
29806,56.69,-84.06,-1,-6.41,2.49,0.72
29812,56.44,276.035,358.905,-6.5,2.67,0.8
29818,56.19,-83.87,-1.19,-6.59,2.85,0.88
29824,55.91,276.22,358.72,-6.475,2.765,0.91
29830,55.63,-83.69,-1.37,-6.36,2.68,0.94
29836.5,55.285,276.375,358.565,-6.315,2.53,1.04
29843,54.94,-83.56,-1.5,-6.27,2.38,1.14
29849.5,54.25,276.47,358.44,-6.035,2.175,1.385
29856,53.56,-83.5,-1.62,-5.8,1.97,1.63
29862,53.22,276.44,358.38,-5.84,1.895,1.69
29868,52.88,-83.62,-1.62,-5.88,1.82,1.75
29874,52.505,276.285,358.345,-5.92,1.75,1.76
29880,52.13,-83.81,-1.69,-5.96,1.68,1.77
29898.5,50.755,275.535,358.31,-6.58,1.325,1.515
29917,49.38,-85.12,-1.69,-7.2,0.97,1.26
29923,49.065,274.69,358.345,-7.325,0.695,1.23
29929,48.75,-85.5,-1.62,-7.45,0.42,1.2
29936,48.405,274.345,358.41,-7.465,0.31,1.19
29943,48.06,-85.81,-1.56,-7.48,0.2,1.18
29949,47.72,274,358.44,-7.515,-0.03,1.17
29955,47.38,-86.19,-1.56,-7.55,-0.26,1.16
29961.5,46.69,273.47,358.44,-7.675,-0.35,1.2
29968,46,-86.87,-1.56,-7.8,-0.44,1.24
29974,45.655,272.94,358.44,-7.895,-0.555,1.185
29980,45.31,-87.25,-1.56,-7.99,-0.67,1.13
29987,44.935,272.595,358.41,-8.055,-0.7,1.15
29994,44.56,-87.56,-1.62,-8.12,-0.73,1.17
30000.5,43.845,272.22,358.285,-8.5,-0.855,1.14
30007,43.13,-88,-1.81,-8.88,-0.98,1.11
30013,42.755,272,358.125,-8.925,-0.955,1.06
30019,42.38,-88,-1.94,-8.97,-0.93,1.01
30025,42.005,272.06,270.095,-8.97,-0.9,0.935
30031,41.63,-87.88,-177.87,-8.97,-0.87,0.86
30037.5,41.22,272.25,182.22,-8.9,-0.89,0.88
30044,40.81,-87.62,-177.69,-8.83,-0.91,0.9
30050.5,39.97,272.755,182.595,-8.66,-0.905,0.975
30057,39.13,-86.87,-177.12,-8.49,-0.9,1.05
30063,38.72,273.345,183.035,-8.465,-0.75,1.065
30069,38.31,-86.44,-176.81,-8.44,-0.6,1.08
30075,37.935,273.78,183.315,-8.5,-0.495,1.035
30081,37.56,-86,-176.56,-8.56,-0.39,0.99
30087.5,37.25,274.22,183.595,-8.665,-0.27,0.91
30094,36.94,-85.56,-176.25,-8.77,-0.15,0.83
30100.5,36.345,274.845,184,-9.305,0.045,0.45
30107,35.75,-84.75,-175.75,-9.84,0.24,0.07
30113,35.44,275.405,184.375,-9.82,0.18,0.14
30119,35.13,-84.44,-175.5,-9.8,0.12,0.21
30125,34.815,275.715,184.625,-9.745,0.125,0.345
30131,34.5,-84.13,-175.25,-9.69,0.13,0.48
30137.5,34.22,275.965,184.875,-9.39,0.105,0.635
30144,33.94,-83.94,-175,-9.09,0.08,0.79
30150.5,33.72,276.185,185.125,-8.94,0.41,0.63
30157,33.5,-83.69,-174.75,-8.79,0.74,0.47
30163,33.47,276.345,185.315,-8.825,0.85,0.395
30169,33.44,-83.62,-174.62,-8.86,0.96,0.32
30175,33.375,276.44,185.41,-9.035,1.03,0.2
30181,33.31,-83.5,-174.56,-9.21,1.1,0.08
30188,33.28,276.565,185.47,-9.325,1.055,0.01
30195,33.25,-83.37,-174.5,-9.44,1.01,-0.06
30201,33.155,276.755,210.375,-9.755,0.885,-0.11
30207,33.06,-83.12,-124.75,-10.07,0.76,-0.16
30213,33.03,276.97,235.22,-10.02,0.805,-0.18
30219,33,-82.94,-124.81,-9.97,0.85,-0.2
30225,32.94,277.125,235.375,-9.855,0.925,-0.19
30231,32.88,-82.81,-124.44,-9.74,1,-0.18
30238,32.815,277.25,235.845,-9.595,1.085,-0.18
30245,32.75,-82.69,-123.87,-9.45,1.17,-0.18
30251.5,32.72,277.345,236.69,-9.155,1.305,-0.22
30258,32.69,-82.62,-122.75,-8.86,1.44,-0.26
30264,32.69,277.38,237.315,-8.81,1.395,-0.22
30270,32.69,-82.62,-122.62,-8.76,1.35,-0.18
30276,32.72,277.38,237.285,-8.905,1.215,-0.135
30282,32.75,-82.62,-122.81,-9.05,1.08,-0.09
30288.5,32.75,277.41,236.94,-9.165,0.97,-0.08
30295,32.75,-82.56,-123.31,-9.28,0.86,-0.07
30301.5,32.815,277.44,236.125,-9.4,0.76,-0.03
30308,32.88,-82.56,-124.44,-9.52,0.66,0.01
30314,32.94,277.44,235.405,-9.43,0.7,-0.01
30320,33,-82.56,-124.75,-9.34,0.74,-0.03
30326,33.03,277.44,235.155,-9.255,0.81,-0.08
30332,33.06,-82.56,-124.94,-9.17,0.88,-0.13
30338.5,33.125,277.47,235.06,-9.065,0.92,-0.12
30345,33.19,-82.5,-124.94,-8.96,0.96,-0.11
30351.5,33.25,277.47,235.22,-8.87,1.035,-0.195
30358,33.31,-82.56,-124.62,-8.78,1.11,-0.28
30364,33.345,277.44,235.5,-8.79,1.08,-0.26
30370,33.38,-82.56,-124.38,-8.8,1.05,-0.24
30376,33.41,277.44,235.715,-8.775,1.1,-0.215
30382,33.44,-82.56,-124.19,-8.75,1.15,-0.19
30389,33.47,277.44,235.78,-8.8,1.06,-0.16
30396,33.5,-82.56,-124.25,-8.85,0.97,-0.13
30402,33.625,277.41,235.815,-8.935,1.01,-0.13
30408,33.75,-82.62,-124.12,-9.02,1.05,-0.13
30414,33.815,277.345,235.94,-8.99,1.075,-0.21
30420,33.88,-82.69,-124,-8.96,1.1,-0.29
30426,33.94,277.28,236.095,-9.02,1.1,-0.29
30432,34,-82.75,-123.81,-9.08,1.1,-0.29
30439,34.065,277.185,236.345,-9.07,1.04,-0.295
30446,34.13,-82.88,-123.5,-9.06,0.98,-0.3
30452,34.19,277.09,236.94,-8.98,1.02,-0.205
30458,34.25,-82.94,-122.62,-8.9,1.06,-0.11
30464,34.28,277.03,237.535,-8.8,1.05,0
30470,34.31,-83,-122.31,-8.7,1.04,0.11
30476,34.375,277,237.22,-8.615,0.98,0.215
30482,34.44,-83,-123.25,-8.53,0.92,0.32
30489,34.565,277,235.845,-8.625,0.96,0.165
30496,34.69,-83,-125.06,-8.72,1,0.01
30502.5,34.94,277.03,233.065,-9.02,1.13,-0.2
30509,35.19,-82.94,-128.81,-9.32,1.26,-0.41
30515,35.315,277.06,230.375,-9.315,1.255,-0.5
30521,35.44,-82.94,-130.44,-9.31,1.25,-0.59
30527,35.535,277.09,228.905,-9.25,1.185,-0.625
30533,35.63,-82.88,-131.75,-9.19,1.12,-0.66
30539.5,35.69,277.09,227.69,-9.13,0.985,-0.635
30546,35.75,-82.94,-132.87,-9.07,0.85,-0.61
30552.5,35.875,277.03,225.94,-9.175,0.855,-0.525
30559,36,-83,-135.25,-9.28,0.86,-0.44
30565,36.03,276.97,224.28,-9.245,0.82,-0.35
30571,36.06,-83.06,-136.19,-9.21,0.78,-0.26
30577,36.06,276.97,223.5,-9.13,0.77,-0.22
30583,36.06,-83,-136.81,-9.05,0.76,-0.18
30589.5,36.06,276.97,222.875,-8.985,0.745,-0.13
30596,36.06,-83.06,-137.44,-8.92,0.73,-0.08
30602.5,36.155,276.875,203.5,-9.025,0.795,-0.195
30609,36.25,-83.19,-175.56,-9.13,0.86,-0.31
30615,36.315,276.75,184.375,-9.185,0.91,-0.305
30621,36.38,-83.31,-175.69,-9.24,0.96,-0.3
30627,36.44,276.565,184.25,-9.22,0.85,-0.365
30633,36.5,-83.56,-175.81,-9.2,0.74,-0.43
30640,36.5,276.375,184.16,-9.255,0.56,-0.465
30647,36.5,-83.69,-175.87,-9.31,0.38,-0.5
30653,36.28,276.25,184.19,-9.195,0.515,-0.215
30659,36.06,-83.81,-175.75,-9.08,0.65,0.07
30665,35.935,276.19,184.315,-8.985,0.555,0.13
30671,35.81,-83.81,-175.62,-8.89,0.46,0.19
30677,35.655,276.19,184.44,-8.765,0.625,0.31
30683,35.5,-83.81,-175.5,-8.64,0.79,0.43
30690,35.405,276.19,184.53,-8.645,0.88,0.395
30697,35.31,-83.81,-175.44,-8.65,0.97,0.36
30703,35.375,276.065,184.5,-8.525,0.96,0.225
30709,35.44,-84.06,-175.56,-8.4,0.95,0.09
30715,35.565,275.815,184.345,-8.43,0.885,0.12
30721,35.69,-84.31,-175.75,-8.46,0.82,0.15
30727,35.845,275.565,184.125,-8.35,0.9,0.075
30733,36,-84.56,-176,-8.24,0.98,0
30740,36.125,275.345,183.905,-8.375,0.89,-0.035
30747,36.25,-84.75,-176.19,-8.51,0.8,-0.07
30753.5,36.315,275.155,183.685,-8.615,0.56,-0.05
30760,36.38,-84.94,-176.44,-8.72,0.32,-0.03
30766,36.345,275.03,183.53,-8.735,0.38,-0.045
30772,36.31,-85,-176.5,-8.75,0.44,-0.06
30778,36.28,274.94,183.5,-8.81,0.585,0.115
30784,36.25,-85.12,-176.5,-8.87,0.73,0.29
30790.5,36.25,274.815,183.47,-8.58,0.695,0.17
30797,36.25,-85.25,-176.56,-8.29,0.66,0.05
30803.5,36.375,274.595,183.315,-8.355,0.71,0.13
30810,36.5,-85.56,-176.81,-8.42,0.76,0.21
30816,36.595,274.315,183.095,-8.315,0.575,0.145
30822,36.69,-85.81,-177,-8.21,0.39,0.08
30828,36.785,274.095,182.875,-8.265,0.255,0.1
30834,36.88,-86,-177.25,-8.32,0.12,0.12
30840.5,36.97,273.94,182.625,-8.405,-0.025,0.205
30847,37.06,-86.12,-177.5,-8.49,-0.17,0.29
30853.5,37.345,273.72,182.22,-8.66,-0.1,0.285
30860,37.63,-86.44,-178.06,-8.83,-0.03,0.28
30866,37.785,273.465,181.78,-8.785,0.005,0.245
30872,37.94,-86.63,-178.38,-8.74,0.04,0.21
30878,38.16,273.25,181.435,-8.655,0.08,0.165
30884,38.38,-86.87,-178.75,-8.57,0.12,0.12
30902.5,39.315,272.845,180.25,-8.715,-0.045,0.18
30921,40.25,-87.44,179.25,-8.86,-0.21,0.24
30927,40.5,272.625,179.03,-8.715,-0.285,0.09
30933,40.75,-87.31,178.81,-8.57,-0.36,-0.06
30940,41,272.815,178.625,-8.64,-0.405,0.025
30947,41.25,-87.06,178.44,-8.71,-0.45,0.11
30953,41.47,273.125,178.22,-9.03,-0.54,0.03
30959,41.69,-86.69,178,-9.35,-0.63,-0.05
